Address,Square ft,Sale Date,Price,Beds,Baths
"3566 Warp St, Charlotte, NC 28205","1,314",Sold 06/08/2022,"$393,000",2,3
"3953 Picasso Ct, Charlotte, NC 28205","1,005",Sold 06/01/2022,"$316,000",2,2
"852 Academy St, Charlotte, NC 28205","1,138",Sold 05/26/2022,"$385,000",2,1
"518 Donatello Ave, Charlotte, NC 28205","1,330",Sold 05/25/2022,"$371,000",2,3
"626 Raphael Pl, Charlotte, NC 28205","1,312",Sold 05/24/2022,"$398,000",2,3
"3646 Card St, Charlotte, NC 28205","1,679",Sold 05/19/2022,"$391,000",3,2.5
"3576 Artists Way, Charlotte, NC 28205","1,061",Sold 05/11/2022,"$374,995",2,2
"3285 Noda Blvd, Charlotte, NC 28205","1,133",Sold 05/10/2022,"$385,000",3,2
"647 Raphael Pl, Charlotte, NC 28205","1,342",Sold 03/24/2022,"$362,500",2,3
"3543 Warp St, Charlotte, NC 28205","1,340",Sold 03/21/2022,"$390,000",2,3
"3471 Chagall Ct, Charlotte, NC 28205",946,Sold 03/16/2022,"$315,000",2,2
"635 Raphael Pl, Charlotte, NC 28205","1,400",Sold 03/15/2022,"$335,000",2,3
"3967 Picasso Ct, Charlotte, NC 28205","1,437",Sold 03/03/2022,"$345,000",2,3
"636 Raphael Pl, Charlotte, NC 28205","1,078",Sold 02/22/2022,"$280,000",2,2
"636 Raphael Pl #0, Charlotte, NC 28205",872,Sold 02/22/2022,"$279,900",2,2
"522 Donatello Ave, Charlotte, NC 28205","1,000",Sold 01/27/2022,"$289,000",2,2
"3116 N Davidson St #260, Charlotte, NC 28205",545,Sold 01/14/2022,"$205,000",Studio,1
"1032 E 36th St, Charlotte, NC 28205",829,Sold 01/12/2022,"$240,000",Studio,1
"3957 Picasso Ct, Charlotte, NC 28205","1,790",Sold 12/22/2021,"$392,500",3,3
"3656 Card St BUILDING 11-1-34, Charlotte, NC 28205","1,532",Sold 12/20/2021,"$325,000",2,3
"3123 N Davidson St SUITE 205, Charlotte, NC 28205",710,Sold 12/16/2021,"$265,000",1,2
"1056 E 36th St, Charlotte, NC 28205",840,Sold 12/14/2021,"$254,900",1,1
"3655 Warp St, Charlotte, NC 28205","1,867",Sold 11/17/2021,"$374,900",3,3
"3269 Noda Blvd, Charlotte, NC 28205",615,Sold 11/02/2021,"$203,000",1,1
"3267 Noda Blvd, Charlotte, NC 28205",600,Sold 11/02/2021,"$202,000",1,1
"3819 Picasso Ct, Charlotte, NC 28205",941,Sold 10/29/2021,"$280,000",2,2
"547 Donatello Ave, Charlotte, NC 28205",931,Sold 10/22/2021,"$265,000",2,2
"956 Warren Burgess Ln, Charlotte, NC 28205","1,737",Sold 10/18/2021,"$390,000",3,2.5
"529 Donatello Ave, Charlotte, NC 28205","1,006",Sold 10/07/2021,"$279,000",2,2
"3835 Picasso Ct, Charlotte, NC 28205","1,454",Sold 09/03/2021,"$724,000",2,3
"1024 E 36th St, Charlotte, NC 28205",834,Sold 09/01/2021,"$245,000",1,1
"1024 36th St, Charlotte, NC 28205",834,Sold 09/01/2021,"$245,000",1,1
"607 Raphael Pl, Charlotte, NC 28205","1,461",Sold 08/23/2021,"$313,000",2,3
"3475 Chagall Ct, Charlotte, NC 28205","1,000",Sold 08/16/2021,"$270,000",1,1
"3205 N Davidson St UNIT 205, Charlotte, NC 28205",754,Sold 08/04/2021,"$255,000",1,1
"3925 Picasso Ct, Charlotte, NC 28205","1,324",Sold 07/28/2021,"$335,000",2,3
"3259 Noda Blvd, Charlotte, NC 28205",609,Sold 07/26/2021,"$180,000",1,1
"3654 Card St, Charlotte, NC 28205","1,750",Sold 07/22/2021,"$365,000",3,3
"619 Raphael Pl, Charlotte, NC 28205","1,426",Sold 07/12/2021,"$310,000",2,3
"507 E 34th St, Charlotte, NC 28205",770,Sold 06/28/2021,"$217,500",Studio,1
"507 E 34th St #202, Charlotte, NC 28205",760,Sold 06/28/2021,"$217,500",1,1
"651 Raphael Pl, Charlotte, NC 28205","1,880",Sold 06/23/2021,"$361,000",3,3
"3560 Artists Way, Charlotte, NC 28205","1,113",Sold 06/22/2021,"$340,000",2,2
"3560 Artists Way #1, Charlotte, NC 28205","1,127",Sold 06/22/2021,"$340,000",2,2
"537 Steel Gardens Blvd, Charlotte, NC 28205","1,446",Sold 06/17/2021,"$375,000",2,3
"3639 Warp St, Charlotte, NC 28205","1,434",Sold 06/14/2021,"$305,000",2,3
"3570 Warp St, Charlotte, NC 28205","1,008",Sold 06/14/2021,"$261,000",2,2
"3229 Wesley Ave, Charlotte, NC 28205",834,Sold 06/08/2021,"$228,000",1,1
"3123 N Davidson St SUITE 304, Charlotte, NC 28205","1,196",Sold 05/21/2021,"$350,000",2,2
"520 Donatello Ave, Charlotte, NC 28205",988,Sold 05/11/2021,"$247,000",2,2
"3721 Picasso Ct, Charlotte, NC 28205","1,060",Sold 05/11/2021,"$219,000",2,2
"3257 Noda Blvd, Charlotte, NC 28205",610,Sold 05/11/2021,"$183,500",1,1
"3805 Picasso Ct, Charlotte, NC 28205","1,439",Sold 05/07/2021,"$305,000",2,3
"610 Raphael Pl, Charlotte, NC 28205","1,670",Sold 05/07/2021,"$325,000",3,3
"3807 Picasso Ct, Charlotte, NC 28205","1,763",Sold 04/29/2021,"$360,000",3,3
"3123 N Davidson St SUITE 306, Charlotte, NC 28205","1,256",Sold 04/28/2021,"$355,000",2,2
"3556 Warp St, Charlotte, NC 28205",988,Sold 04/26/2021,"$231,000",2,2
"515 E 34th St, Charlotte, NC 28205",720,Sold 04/16/2021,"$217,000",1,1
"515 E 34th St #205, Charlotte, NC 28205",710,Sold 04/16/2021,"$217,000",1,1
"2949 Textile Way, Charlotte, NC 28205",661,Sold 04/06/2021,"$200,000",1,1
"533 Donatello Ave, Charlotte, NC 28205","1,322",Sold 04/05/2021,"$270,000",2,3
"2953 Textile Way, Charlotte, NC 28205",659,Sold 03/09/2021,"$191,250",1,1
"3941 Picasso Ct, Charlotte, NC 28205","1,312",Sold 03/04/2021,"$272,500",2,3
"3617 Card St, Charlotte, NC 28205","1,057",Sold 03/03/2021,"$200,000",2,2
"3564 Warp St, Charlotte, NC 28205","1,060",Sold 02/19/2021,"$220,000",2,2
"3611 Card St, Charlotte, NC 28205","1,428",Sold 02/19/2021,"$275,000",2,3
"3261 Noda Blvd, Charlotte, NC 28205",600,Sold 02/10/2021,"$185,000",1,1
"3623 Warp St, Charlotte, NC 28205","1,857",Sold 02/04/2021,"$323,000",3,3
"652 Raphael Pl, Charlotte, NC 28205","1,424",Sold 01/19/2021,"$272,500",2,3
"3813 Picasso Ct, Charlotte, NC 28205",979,Sold 01/06/2021,"$215,000",2,2
"3627 Warp St, Charlotte, NC 28205","1,006",Sold 12/15/2020,"$200,000",2,2
"629 Raphael Pl, Charlotte, NC 28205","1,065",Sold 11/24/2020,"$200,000",2,2
"519 Donatello Ave, Charlotte, NC 28205","1,420",Sold 11/20/2020,"$270,000",2,3
"539 Donatello Ave, Charlotte, NC 28205",929,Sold 11/13/2020,"$205,000",2,2
"546 Donatello Ave, Charlotte, NC 28205","1,006",Sold 10/29/2020,"$215,000",2,2
"3943 Picasso Ct, Charlotte, NC 28205",940,Sold 10/22/2020,"$213,750",2,2
"3921 Picasso Ct, Charlotte, NC 28205","1,006",Sold 10/05/2020,"$208,000",2,2
"3905 Picasso Ct #3905, Charlotte, NC 28205","1,455",Sold 09/24/2020,"$275,000",2,3
"3123 N Davidson St SUITE 201, Charlotte, NC 28205","1,006",Sold 09/10/2020,"$250,000",1,2
"648 Raphael Pl, Charlotte, NC 28205","1,434",Sold 08/27/2020,"$260,000",2,3
"3633 Warp St, Charlotte, NC 28205","1,400",Sold 08/20/2020,"$265,000",2,2.5
"3633 Warp St #3633, Charlotte, NC 28205","1,414",Sold 08/20/2020,"$265,000",2,3
"3638 Card St, Charlotte, NC 28205","1,424",Sold 08/13/2020,"$258,000",2,3
"3635 Warp St, Charlotte, NC 28205",930,Sold 08/04/2020,"$195,000",2,2
"3123 N Davidson St SUITE 313, Charlotte, NC 28205","1,234",Sold 07/23/2020,"$327,000",2,2
"536 Donatello Ave, Charlotte, NC 28205",990,Sold 07/15/2020,"$207,500",2,2
"3123 N Davidson St SUITE 302, Charlotte, NC 28205","1,836",Sold 07/07/2020,"$417,000",3,3
"523 Donatello Ave, Charlotte, NC 28205","1,077",Sold 06/19/2020,"$194,000",2,2
"3825 Picasso Ct, Charlotte, NC 28205","1,814",Sold 06/19/2020,"$309,000",3,3
"3907 Picasso Ct, Charlotte, NC 28205","1,885",Sold 06/15/2020,"$310,000",3,3
"3123 N Davidson St SUITE 301, Charlotte, NC 28205","1,659",Sold 06/08/2020,"$364,000",2,2
"3961 Picasso Ct, Charlotte, NC 28205","1,425",Sold 06/05/2020,"$256,000",2,3
"3564 Artists Way, Charlotte, NC 28205","1,018",Sold 05/28/2020,"$283,000",2,2
"2949 Textile Way, Charlotte, NC 28205",661,Sold 04/06/2021,"$200,000",1,1
"533 Donatello Ave, Charlotte, NC 28205","1,322",Sold 04/05/2021,"$270,000",2,3
"2953 Textile Way, Charlotte, NC 28205",659,Sold 03/09/2021,"$191,250",1,1
"3941 Picasso Ct, Charlotte, NC 28205","1,312",Sold 03/04/2021,"$272,500",2,3
"3617 Card St, Charlotte, NC 28205","1,057",Sold 03/03/2021,"$200,000",2,2
"3564 Warp St, Charlotte, NC 28205","1,060",Sold 02/19/2021,"$220,000",2,2
"3611 Card St, Charlotte, NC 28205","1,428",Sold 02/19/2021,"$275,000",2,3
"3261 Noda Blvd, Charlotte, NC 28205",600,Sold 02/10/2021,"$185,000",1,1
"3623 Warp St, Charlotte, NC 28205","1,857",Sold 02/04/2021,"$323,000",3,3
"652 Raphael Pl, Charlotte, NC 28205","1,424",Sold 01/19/2021,"$272,500",2,3
"3813 Picasso Ct, Charlotte, NC 28205",979,Sold 01/06/2021,"$215,000",2,2
"3627 Warp St, Charlotte, NC 28205","1,006",Sold 12/15/2020,"$200,000",2,2
"629 Raphael Pl, Charlotte, NC 28205","1,065",Sold 11/24/2020,"$200,000",2,2
"519 Donatello Ave, Charlotte, NC 28205","1,420",Sold 11/20/2020,"$270,000",2,3
"539 Donatello Ave, Charlotte, NC 28205",929,Sold 11/13/2020,"$205,000",2,2
"546 Donatello Ave, Charlotte, NC 28205","1,006",Sold 10/29/2020,"$215,000",2,2
"3943 Picasso Ct, Charlotte, NC 28205",940,Sold 10/22/2020,"$213,750",2,2
"3921 Picasso Ct, Charlotte, NC 28205","1,006",Sold 10/05/2020,"$208,000",2,2
"3905 Picasso Ct #3905, Charlotte, NC 28205","1,455",Sold 09/24/2020,"$275,000",2,3
"3123 N Davidson St SUITE 201, Charlotte, NC 28205","1,006",Sold 09/10/2020,"$250,000",1,2
"648 Raphael Pl, Charlotte, NC 28205","1,434",Sold 08/27/2020,"$260,000",2,3
"3633 Warp St, Charlotte, NC 28205","1,400",Sold 08/20/2020,"$265,000",2,2.5
"3633 Warp St #3633, Charlotte, NC 28205","1,414",Sold 08/20/2020,"$265,000",2,3
"3638 Card St, Charlotte, NC 28205","1,424",Sold 08/13/2020,"$258,000",2,3
"3635 Warp St, Charlotte, NC 28205",930,Sold 08/04/2020,"$195,000",2,2
"3123 N Davidson St SUITE 313, Charlotte, NC 28205","1,234",Sold 07/23/2020,"$327,000",2,2
"536 Donatello Ave, Charlotte, NC 28205",990,Sold 07/15/2020,"$207,500",2,2
"3123 N Davidson St SUITE 302, Charlotte, NC 28205","1,836",Sold 07/07/2020,"$417,000",3,3
"523 Donatello Ave, Charlotte, NC 28205","1,077",Sold 06/19/2020,"$194,000",2,2
"3825 Picasso Ct, Charlotte, NC 28205","1,814",Sold 06/19/2020,"$309,000",3,3
"3907 Picasso Ct, Charlotte, NC 28205","1,885",Sold 06/15/2020,"$310,000",3,3
"3123 N Davidson St SUITE 301, Charlotte, NC 28205","1,659",Sold 06/08/2020,"$364,000",2,2
"3961 Picasso Ct, Charlotte, NC 28205","1,425",Sold 06/05/2020,"$256,000",2,3
"3564 Artists Way, Charlotte, NC 28205","1,018",Sold 05/28/2020,"$283,000",2,2
