Address,Square ft,Sale Date,Price,Beds,Baths
"735 Magnolia Ave #105, Charlotte, NC 28203","1,827",Sold 10/28/2022,"$500,000",3,2.5
"2033 Charlotte Dr, Charlotte, NC 28203","1,480",Sold 10/20/2022,"$792,000",2,2
"1829 Kenilworth Ave UNIT 306, Charlotte, NC 28203","1,071",Sold 10/18/2022,"$478,900",2,2
"1829 Kenilworth Ave #306B, Charlotte, NC 28203","1,095",Sold 10/18/2022,"$478,900",2,2
"2209 Sumner Green Ave APT L, Charlotte, NC 28203",887,Sold 10/14/2022,"$375,000",2,2
"1829 Dilworth Rd, Charlotte, NC 28203","2,976",Sold 10/11/2022,$1.53M,4,4
"1231 Lexington Ave, Charlotte, NC 28203","2,225",Sold 10/11/2022,$1.09M,3,2
"720 E Park Ave, Charlotte, NC 28203","2,034",Sold 10/04/2022,$1.10M,3,3
"1315 East Blvd UNIT 509, Charlotte, NC 28203","1,090",Sold 10/04/2022,"$398,000",2,2
"1315 East Blvd UNIT 502, Charlotte, NC 28203",602,Sold 10/04/2022,"$262,500",1,1
"1315 East Blvd UNIT 614, Charlotte, NC 28203",790,Sold 09/30/2022,"$293,850",1,1
"404 E Worthington Ave, Charlotte, NC 28203","2,223",Sold 09/22/2022,$1.05M,4,3
"2125 Southend Dr APT 321, Charlotte, NC 28203",854,Sold 09/20/2022,"$362,500",1,1
"1924 Euclid Ave, Charlotte, NC 28203","2,250",Sold 09/19/2022,$1.05M,3,4
"724 Brookside Ave, Charlotte, NC 28203","3,092",Sold 09/16/2022,$1.80M,3,4
"724 Brookside Ave, Charlotte, NC 28203","2,944",Sold 09/15/2022,$1.80M,3,3.5
"628 Olmsted Park Pl, Charlotte, NC 28203","1,702",Sold 09/09/2022,"$865,000",3,3
"1213 Ideal Way, Charlotte, NC 28203","3,005",Sold 09/09/2022,$1.13M,5,3
"2006 Atherton Heights Ln, Charlotte, NC 28203","1,201",Sold 09/07/2022,"$427,500",2,2
"1219 E Worthington Ave, Charlotte, NC 28203","2,268",Sold 09/06/2022,$1.10M,4,4
"1112 Shuman View Ct, Charlotte, NC 28203","1,731",Sold 09/01/2022,"$525,000",3,4
"823 E Worthington Ave, Charlotte, NC 28203","3,393",Sold 08/31/2022,$1.68M,4,3
"1316 Millpark Ln #17, Charlotte, NC 28203","1,723",Sold 08/31/2022,"$585,000",3,4
"1400 Dilworth Rd, Charlotte, NC 28203","5,103",Sold 08/29/2022,$2.55M,4,6
"301 E Tremont Ave APT 213, Charlotte, NC 28203","1,069",Sold 08/29/2022,"$435,000",2,2
"1934 Euclid Ave, Charlotte, NC 28203","2,062",Sold 08/25/2022,"$905,000",3,4
"2209 Sumner Green Ave APT J, Charlotte, NC 28203",883,Sold 08/19/2022,"$312,000",2,2
"1210 Dilworth Rd, Charlotte, NC 28203","4,119",Sold 08/18/2022,$2.28M,4,4
"2315 Winthrop Ave, Charlotte, NC 28203","3,242",Sold 08/17/2022,$1.30M,5,3
"1119 Shuman View Ct #1, Charlotte, NC 28203","1,727",Sold 08/15/2022,"$585,000",3,4
"1829 Kenilworth Ave UNIT 301B, Charlotte, NC 28203","1,220",Sold 08/12/2022,"$435,000",2,2
"1932 Park Rd, Charlotte, NC 28203","2,300",Sold 08/11/2022,$1.15M,3,3
"1829 Kenilworth Ave UNIT 301, Charlotte, NC 28203","1,210",Sold 08/11/2022,"$435,000",2,2
"1304 Millpark Ln #20, Charlotte, NC 28203","1,727",Sold 08/09/2022,"$639,000",3,4
"2048 Euclid Ave, Charlotte, NC 28203","1,691",Sold 08/05/2022,"$725,000",3,3
"1308 Millpark Ln #19, Charlotte, NC 28203","1,723",Sold 08/04/2022,"$587,300",3,4
"1312 Millpark Ln #18, Charlotte, NC 28203","1,723",Sold 08/04/2022,"$577,100",3,4
"632 Dorothy Dr, Charlotte, NC 28203","1,019",Sold 07/29/2022,"$695,000",2,1.5
"1315 East Blvd UNIT 517, Charlotte, NC 28203",775,Sold 07/29/2022,"$210,000",1,1
"1315 East Blvd UNIT 612, Charlotte, NC 28203","1,100",Sold 07/27/2022,"$425,000",2,2
"1320 Millpark Ln #16, Charlotte, NC 28203","1,727",Sold 07/27/2022,"$543,100",2,3
"1829 Kenilworth Ave UNIT 203, Charlotte, NC 28203",846,Sold 07/25/2022,"$290,000",1,1
"2125 Southend Dr APT 119, Charlotte, NC 28203","1,134",Sold 07/20/2022,"$405,000",2,2
"1942 Euclid Ave, Charlotte, NC 28203","2,049",Sold 07/19/2022,"$965,000",3,4
"1303 Millpark Ln #15, Charlotte, NC 28203","1,727",Sold 07/19/2022,"$556,500",2,4
"408 E Tremont Ave, Charlotte, NC 28203","1,688",Sold 07/18/2022,"$863,500",3,3
"504 Iverson Way, Charlotte, NC 28203","1,476",Sold 07/15/2022,"$725,000",3,3
"1311 Millpark Ln #13, Charlotte, NC 28203","1,723",Sold 07/15/2022,"$509,400",2,4
"1315 East Blvd UNIT 317, Charlotte, NC 28203",717,Sold 07/14/2022,"$290,000",1,1
"1315 East Blvd UNIT 319, Charlotte, NC 28203",667,Sold 07/14/2022,"$249,500",1,1
"1307 Millpark Ln #14, Charlotte, NC 28203","1,723",Sold 07/14/2022,"$518,800",2,4
"1315 Millpark Ln #12, Charlotte, NC 28203","1,723",Sold 07/13/2022,"$520,100",2,4
"2015 Atherton Heights Ln, Charlotte, NC 28203","1,158",Sold 07/11/2022,"$395,000",2,2
"918 Magnolia Ave, Charlotte, NC 28203","2,569",Sold 07/08/2022,$1.08M,4,2
"1315 East Blvd UNIT 333, Charlotte, NC 28203",780,Sold 07/08/2022,"$290,000",1,1
"1315 East Blvd UNIT 415, Charlotte, NC 28203",754,Sold 07/08/2022,"$290,000",1,1
"1315 East Blvd UNIT 229, Charlotte, NC 28203",752,Sold 07/07/2022,"$295,000",1,1
"1104 Shuman View Ct #10, Charlotte, NC 28203","1,727",Sold 07/05/2022,"$528,000",2,4
"1112 Shuman View Ct #8, Charlotte, NC 28203","1,723",Sold 07/05/2022,"$468,488",2,4
"1319 Millpark Ln #11, Charlotte, NC 28203","1,727",Sold 07/01/2022,"$543,950",2,4
"1016 Isleworth Ave, Charlotte, NC 28203","2,390",Sold 06/30/2022,"$750,000",3,3
"2209 Sumner Green Ave APT G, Charlotte, NC 28203",736,Sold 06/30/2022,"$305,000",1,1
"1315 East Blvd UNIT 711, Charlotte, NC 28203",969,Sold 06/30/2022,"$300,000",1,1
"1108 Shuman View Ct #9, Charlotte, NC 28203","1,723",Sold 06/30/2022,"$508,300",2,4
"1116 Shuman View Ct #7, Charlotte, NC 28203","1,723",Sold 06/29/2022,"$470,800",2,4
"2125 Southend Dr APT 427, Charlotte, NC 28203",688,Sold 06/28/2022,"$315,000",1,1
"501 East Blvd, Charlotte, NC 28203","3,235",Sold 06/28/2022,"$927,000",--,--
"801 Brookside Ave, Charlotte, NC 28203","3,945",Sold 06/27/2022,$1.92M,5,4
"1120 Shuman View Ct #6, Charlotte, NC 28203","1,727",Sold 06/23/2022,"$526,700",2,4
"628 Diana Dr, Charlotte, NC 28203","1,146",Sold 06/22/2022,"$450,000",2,1
"777 Magnolia Ave #305, Charlotte, NC 28203","1,640",Sold 06/22/2022,"$503,000",3,3
"777 Magnolia Ave, Charlotte, NC 28203","1,665",Sold 06/22/2022,"$503,000",2,3
"1709 Dilworth Rd #A, Charlotte, NC 28203","2,145",Sold 06/17/2022,"$840,000",3,3
"2069 Atherton Heights Ln, Charlotte, NC 28203","1,161",Sold 06/15/2022,"$385,000",2,2
"405 Magnolia Ave, Charlotte, NC 28203","1,460",Sold 06/13/2022,"$725,000",3,2
"725 E Worthington Ave, Charlotte, NC 28203","2,394",Sold 06/09/2022,$1.45M,3,2
"1107 Shuman View Ct #4, Charlotte, NC 28203","1,723",Sold 06/07/2022,"$470,200",2,4
"1111 Shuman View Ct #3, Charlotte, NC 28203","1,723",Sold 06/07/2022,"$465,500",2,4
"721 McDonald Ave, Charlotte, NC 28203","2,751",Sold 06/06/2022,$1.23M,5,3.5
"2123 Park Rd, Charlotte, NC 28203","1,231",Sold 06/06/2022,"$632,000",2,1
"1315 East Blvd UNIT 505, Charlotte, NC 28203","1,046",Sold 06/06/2022,"$425,000",2,2
"1315 East Blvd UNIT 433, Charlotte, NC 28203",728,Sold 06/06/2022,"$270,000",1,1
"525 Olmsted Park Pl APT P, Charlotte, NC 28203",707,Sold 06/03/2022,"$290,000",1,1
"1315 East Blvd UNIT 308, Charlotte, NC 28203",720,Sold 06/02/2022,"$290,000",1,1
"617 Ideal Way, Charlotte, NC 28203","3,185",Sold 06/01/2022,$1.45M,4,4
"1115 Shuman View Ct #2, Charlotte, NC 28203","1,723",Sold 05/26/2022,"$475,700",2,4
"2209 Sumner Green Ave APT I, Charlotte, NC 28203","1,101",Sold 05/25/2022,"$410,000",2,2
"2044 Euclid Ave, Charlotte, NC 28203","1,479",Sold 05/20/2022,"$650,000",2,3
"2124 Terwilliger Trce #44, Charlotte, NC 28203","1,830",Sold 05/13/2022,"$622,198",3,4
"2116 Dilworth Rd W, Charlotte, NC 28203","2,618",Sold 05/12/2022,$1.23M,3,3
"623 Olmsted Park Pl APT B, Charlotte, NC 28203","1,095",Sold 05/12/2022,"$390,000",2,2
"623 Olmsted Park Pl E, Charlotte, NC 28203","1,100",Sold 05/12/2022,"$390,000",2,2
"2042 Euclid Ave, Charlotte, NC 28203","1,750",Sold 05/11/2022,"$695,000",3,3
"804 Ideal Way, Charlotte, NC 28203","2,901",Sold 05/10/2022,$1.25M,3,5
"2210 Sumner Green Ave APT T, Charlotte, NC 28203",902,Sold 05/10/2022,"$385,000",2,2
"804 Ideal Way, Charlotte, NC 28203","2,915",Sold 05/10/2022,$1.25M,3,4
"705 E Kingston Ave APT 1, Charlotte, NC 28203",866,Sold 05/06/2022,$1.27M,1,1
"1315 East Blvd UNIT 223, Charlotte, NC 28203",784,Sold 04/29/2022,"$295,000",1,1
"277 McDonald Ave, Charlotte, NC 28203",574,Sold 04/29/2022,"$302,500",1,1
"2086 Euclid Ave, Charlotte, NC 28203","1,211",Sold 04/29/2022,"$430,000",2,2
"277 McDonald Ave #28, Charlotte, NC 28203",589,Sold 04/29/2022,"$302,500",1,1
"632 Diana Dr, Charlotte, NC 28203","4,243",Sold 04/28/2022,"$500,500",5,6
"2125 Southend Dr APT 108, Charlotte, NC 28203","1,155",Sold 04/28/2022,"$420,000",1,2
"1315 East Blvd UNIT 408, Charlotte, NC 28203",728,Sold 04/19/2022,"$288,750",1,1
"2132 Terwilliger Trce #46, Charlotte, NC 28203","1,830",Sold 04/18/2022,"$600,037",3,4
"2128 Terwilliger Trce #45, Charlotte, NC 28203","1,830",Sold 04/18/2022,"$600,581",3,4
"2125 Southend Dr APT 141, Charlotte, NC 28203",720,Sold 04/13/2022,"$300,000",1,1
"1315 East Blvd UNIT 817, Charlotte, NC 28203","1,072",Sold 04/07/2022,"$410,000",2,2
"2125 Dilworth Rd, Charlotte, NC 28203","3,050",Sold 04/05/2022,$1.70M,4,4
"406 E Kingston Ave, Charlotte, NC 28203","4,147",Sold 04/05/2022,$1.25M,4,4
"301 E Tremont Ave, Charlotte, NC 28203","1,367",Sold 03/30/2022,"$441,500",2,2
"301 E Tremont Ave APT 211, Charlotte, NC 28203","1,015",Sold 03/30/2022,"$441,500",2,2
"2133 Southend Dr APT 306, Charlotte, NC 28203",815,Sold 03/25/2022,"$265,000",1,1
"1903 Kenilworth Ave UNIT 205, Charlotte, NC 28203","1,068",Sold 03/17/2022,"$405,000",2,2
"1948 Park Rd, Charlotte, NC 28203","3,015",Sold 03/11/2022,$1.43M,4,3
"2321 Winthrop Ave, Charlotte, NC 28203","4,011",Sold 03/11/2022,$1.60M,5,5
"2136 Park Rd, Charlotte, NC 28203","1,311",Sold 03/10/2022,"$600,000",2,1
"424 Mather Green Ave APT N, Charlotte, NC 28203",900,Sold 03/07/2022,"$375,000",2,2
"1621 Park Rd, Charlotte, NC 28203","2,824",Sold 03/04/2022,"$625,000",4,2
"2125 Southend Dr APT 443, Charlotte, NC 28203",545,Sold 03/04/2022,"$252,500",1,1
"708 E Tremont Ave, Charlotte, NC 28203","3,450",Sold 03/03/2022,$1.37M,4,4
"2125 Southend Dr APT 249, Charlotte, NC 28203","1,124",Sold 03/03/2022,"$375,000",2,1
"420 E Kingston Ave, Charlotte, NC 28203","2,779",Sold 03/01/2022,$1.43M,4,3
"1315 East Blvd UNIT 519, Charlotte, NC 28203",714,Sold 02/25/2022,"$280,000",1,1
"1315 East Blvd UNIT 520, Charlotte, NC 28203",714,Sold 02/18/2022,"$260,000",1,1
"2018 Euclid Ave, Charlotte, NC 28203","2,184",Sold 02/18/2022,"$870,000",3,4
"2200 Lyndhurst Ave UNIT 203, Charlotte, NC 28203",970,Sold 01/31/2022,"$385,000",2,2
"1315 East Blvd UNIT 425, Charlotte, NC 28203",976,Sold 01/27/2022,"$280,000",1,1
"413 McDonald Ave, Charlotte, NC 28203","3,407",Sold 01/19/2022,$1.10M,4,4
"1609 Park Rd, Charlotte, NC 28203","3,159",Sold 01/18/2022,$1.15M,4,3
"810 Ideal Way, Charlotte, NC 28203","2,858",Sold 01/18/2022,$1.18M,3,5
"611 Olmsted Park Pl APT B, Charlotte, NC 28203",884,Sold 01/14/2022,"$358,000",2,2
"325 McDonald Ave, Charlotte, NC 28203","2,907",Sold 01/06/2022,$1.24M,4,3
"210 Magnolia Ave TOWNHOUSE 1, Charlotte, NC 28203","1,572",Sold 01/06/2022,"$572,000",3,3
"210 Magnolia Ave, Charlotte, NC 28203","1,572",Sold 01/06/2022,"$572,000",3,3
"1934 Scott Ave, Charlotte, NC 28203","2,826",Sold 01/05/2022,"$850,000",4,4
"812 Ideal Way, Charlotte, NC 28203","2,815",Sold 12/30/2021,$1.20M,3,5
"1904 Dilworth Rd E, Charlotte, NC 28203","5,072",Sold 12/29/2021,$1.60M,4,4
"625 Ideal Way, Charlotte, NC 28203",816,Sold 12/23/2021,"$475,000",2,1
"416 E Tremont Ave, Charlotte, NC 28203","1,450",Sold 12/22/2021,"$735,000",3,2.5
"2125 Southend Dr APT 445, Charlotte, NC 28203",546,Sold 12/21/2021,"$232,000",1,1
"400 E Kingston Ave, Charlotte, NC 28203","2,850",Sold 12/17/2021,$1.08M,4,3
"2145 Kirkwood Ave APT 2, Charlotte, NC 28203",565,Sold 12/17/2021,"$268,000",1,1
"301 E Tremont Ave APT 208, Charlotte, NC 28203","1,148",Sold 12/17/2021,"$420,000",2,2
"301 E Tremont Ave E #208, Charlotte, NC 28203","1,102",Sold 12/17/2021,"$420,000",2,2
"2316 Winthrop Ave, Charlotte, NC 28203",951,Sold 12/10/2021,$1.72M,2,1
"1942 Scott Ave, Charlotte, NC 28203","2,830",Sold 12/10/2021,"$865,000",4,4
"1313 Lexington Ave, Charlotte, NC 28203","4,046",Sold 12/07/2021,$1.37M,4,5
"2209 Sumner Green Ave APT U, Charlotte, NC 28203","1,106",Sold 12/06/2021,"$380,000",2,2
"2114 Sarah Marks Ave, Charlotte, NC 28203","2,049",Sold 11/30/2021,"$870,000",4,3
"420 Magnolia Ave, Charlotte, NC 28203","1,730",Sold 11/29/2021,"$775,000",3,3
"426 Magnolia Ave, Charlotte, NC 28203","2,590",Sold 11/23/2021,$1.08M,3,3
"2085 Atherton Heights Ln, Charlotte, NC 28203","1,002",Sold 11/22/2021,"$308,000",2,2
"2145 Kirkwood Ave APT 3, Charlotte, NC 28203",597,Sold 11/19/2021,"$265,000",1,1
"1315 East Blvd UNIT 533, Charlotte, NC 28203",784,Sold 11/18/2021,"$238,000",1,1
"2026 Atherton Heights Ln, Charlotte, NC 28203","1,080",Sold 11/17/2021,"$373,000",2,2
"843 Ideal Way #11, Charlotte, NC 28203",594,Sold 11/17/2021,"$260,000",1,1
"705 McDonald Ave, Charlotte, NC 28203","4,681",Sold 11/16/2021,$1.41M,5,4
"2304 Winthrop Ave, Charlotte, NC 28203","1,228",Sold 11/15/2021,"$600,000",2,1.5
"2112 Park Rd, Charlotte, NC 28203","2,400",Sold 11/12/2021,$1.20M,4,4
"1829 Kenilworth Ave UNIT 210, Charlotte, NC 28203",700,Sold 11/10/2021,"$225,000",1,1
"928 Ideal Way, Charlotte, NC 28203","2,038",Sold 11/09/2021,$1.15M,3,3
"1829 Kenilworth Ave UNIT 110, Charlotte, NC 28203",700,Sold 11/09/2021,"$232,000",1,1
"1829 Kenilworth Ave UNIT 205, Charlotte, NC 28203","1,092",Sold 11/05/2021,"$362,500",2,2
"2112 Kirkwood Ave, Charlotte, NC 28203","2,124",Sold 11/05/2021,"$650,000",4,--
"1829 Kenilworth Ave #205B, Charlotte, NC 28203","1,069",Sold 11/05/2021,"$362,500",2,2
"628 Dorothy Dr, Charlotte, NC 28203","1,784",Sold 11/02/2021,"$926,500",3,3
"1315 East Blvd UNIT 204, Charlotte, NC 28203",860,Sold 11/01/2021,"$250,000",1,1
"313 McDonald Ave, Charlotte, NC 28203","3,680",Sold 10/28/2021,$1.41M,5,4
"2125 Southend Dr APT 345, Charlotte, NC 28203",546,Sold 10/28/2021,"$225,900",1,1
"1619 Lyndhurst Ave, Charlotte, NC 28203","2,419",Sold 10/27/2021,$1.13M,3,3
"1315 East Blvd UNIT 529, Charlotte, NC 28203",742,Sold 10/26/2021,"$237,000",1,1
"1418 Lexington Ave, Charlotte, NC 28203","1,898",Sold 10/19/2021,"$685,000",2,1.5
"2232 Lyndhurst Ave, Charlotte, NC 28203","1,802",Sold 10/18/2021,"$630,000",3,3
"2005 Charlotte Dr, Charlotte, NC 28203","1,624",Sold 10/14/2021,"$675,000",3,2
"632 Ideal Way, Charlotte, NC 28209",912,Sold 10/14/2021,"$475,000",3,1
"300 Magnolia Ave UNIT 205, Charlotte, NC 28203",976,Sold 10/13/2021,"$330,000",2,2
"2072 Atherton Heights Ln, Charlotte, NC 28203","1,140",Sold 10/12/2021,"$367,500",2,2
"2125 Southend Dr APT 107, Charlotte, NC 28203",887,Sold 10/12/2021,"$315,000",1,1
"401 Mather Green Ave APT C, Charlotte, NC 28203",901,Sold 10/07/2021,"$350,000",2,2
"2209 Sumner Green Ave APT C, Charlotte, NC 28203",900,Sold 10/07/2021,"$350,000",2,2
"525 Olmsted Park Pl APT H, Charlotte, NC 28203","1,091",Sold 10/06/2021,"$373,000",2,2
"935 Romany Rd, Charlotte, NC 28203","2,689",Sold 10/04/2021,$1.18M,3,3
"1315 East Blvd UNIT 504, Charlotte, NC 28203",981,Sold 10/01/2021,"$265,000",1,1
"821 Berkeley Ave, Charlotte, NC 28203","4,090",Sold 09/27/2021,$1.78M,4,3.5
"1315 East Blvd UNIT 536, Charlotte, NC 28203",730,Sold 09/27/2021,"$226,500",1,1
"1903 Kenilworth Ave UNIT 102, Charlotte, NC 28203",667,Sold 09/27/2021,"$207,000",1,1
"531 Dilworth Mews Ct, Charlotte, NC 28203","3,698",Sold 09/23/2021,$1.00M,5,4
"1903 Kenilworth Ave UNIT 102A, Charlotte, NC 28203",654,Sold 09/23/2021,"$207,000",1,1
"538 Olmsted Park Pl, Charlotte, NC 28203","1,699",Sold 09/14/2021,"$600,000",3,3
"513 Iverson Way, Charlotte, NC 28203","2,942",Sold 09/10/2021,$1.07M,5,4
"2083 Atherton Heights Ln, Charlotte, NC 28203","1,089",Sold 09/08/2021,"$340,000",2,2
"2125 Southend Dr APT 127, Charlotte, NC 28203","1,001",Sold 09/08/2021,"$325,000",1,1
"2125 Southend Dr APT 124, Charlotte, NC 28203","1,010",Sold 09/08/2021,"$325,000",1,1
"425 E Tremont Ave, Charlotte, NC 28203","2,355",Sold 09/07/2021,$1.11M,5,4
"2125 Southend Dr APT 401, Charlotte, NC 28203",909,Sold 09/02/2021,"$303,000",Studio,--
"1903 Kenilworth Ave UNIT 101, Charlotte, NC 28203",775,Sold 09/02/2021,"$258,000",1,1
"1903 Kenilworth Ave UNIT 101A, Charlotte, NC 28203",805,Sold 09/02/2021,"$258,000",1,1
"1922 Ewing Ave, Charlotte, NC 28203","3,627",Sold 08/31/2021,$1.51M,4,4
"1712 Lyndhurst Ave, Charlotte, NC 28203","1,816",Sold 08/31/2021,"$926,000",3,2
"2125 Southend Dr APT 436, Charlotte, NC 28203",728,Sold 08/31/2021,"$255,000",1,1
"2040 Atherton Heights Ln, Charlotte, NC 28203","1,089",Sold 08/30/2021,"$339,500",2,2
"1920 Euclid Ave, Charlotte, NC 28203","2,268",Sold 08/30/2021,"$890,000",3,4
"2040 Atherton Heights Ln #21, Charlotte, NC 28203",993,Sold 08/30/2021,"$339,500",2,2
"410 Meacham St, Charlotte, NC 28203","1,653",Sold 08/27/2021,"$690,000",3,3
"528 McDonald Ave, Charlotte, NC 28203","3,096",Sold 08/27/2021,$1.70M,4,5
"2108 Dilworth Rd, Charlotte, NC 28203","3,360",Sold 08/26/2021,$1.36M,5,5
"301 E Tremont Ave APT 207, Charlotte, NC 28203",712,Sold 08/23/2021,"$299,000",1,1
"301 E Tremont Ave E APT 207, Charlotte, NC 28203",712,Sold 08/23/2021,"$299,000",1,1
"616 Dorothy Dr, Charlotte, NC 28203","1,662",Sold 08/20/2021,"$674,000",3,2
"1903 Kenilworth Ave UNIT 104, Charlotte, NC 28203",847,Sold 08/20/2021,"$275,500",1,1
"300 Magnolia Ave UNIT 206, Charlotte, NC 28203",970,Sold 08/20/2021,"$393,500",2,2
"424 Mather Green Ave APT M, Charlotte, NC 28203",906,Sold 08/18/2021,"$357,500",2,2
