Address,Square ft,Sale Date,Price,Beds,Baths
"2036 Brandon Cres, Charlotte, NC 28211","4,012",Sold 06/17/2022,$1.35M,5,4.5
"2251 Selwyn Ave #202, Charlotte, NC 28207","2,263",Sold 06/17/2022,$1.28M,3,4
"2036 Brandon Cir, Charlotte, NC 28211","4,656",Sold 06/17/2022,$1.35M,5,7
"1300 Queens Rd UNIT 307, Charlotte, NC 28207",959,Sold 06/15/2022,"$285,000",2,2
"2710 Briarcliff Pl, Charlotte, NC 28207","1,813",Sold 06/15/2022,"$850,000",3,2
"2720 Irby Dr, Charlotte, NC 28209","3,607",Sold 06/15/2022,$1.43M,4,5
"2544 Roswell Ave, Charlotte, NC 28209","3,864",Sold 06/14/2022,$1.80M,4,6
"1647 Jameston Dr, Charlotte, NC 28209","2,265",Sold 06/10/2022,"$900,000",4,2
"1231 Wareham Ct, Charlotte, NC 28207","3,377",Sold 06/09/2022,$1.23M,3,3.5
"2209 Sherwood Ave, Charlotte, NC 28207","5,780",Sold 06/09/2022,$3.55M,6,8
"2105 Pinewood Cres, Charlotte, NC 28211","2,849",Sold 06/08/2022,$1.40M,4,2.5
"2105 Pinewood Cir, Charlotte, NC 28211","2,740",Sold 06/08/2022,$1.40M,3,3
"900 Henley Pl, Charlotte, NC 28207","3,047",Sold 06/07/2022,$1.49M,4,3
"301 Hermitage Rd, Charlotte, NC 28207","5,253",Sold 06/06/2022,$2.35M,5,5
"2328 Selwyn Ave, Charlotte, NC 28207","2,115",Sold 06/03/2022,"$860,000",3,3
"1326 Queens Rd, Charlotte, NC 28207","1,582",Sold 06/03/2022,"$366,000",2,2.5
"1247 Wareham Ct, Charlotte, NC 28207","3,850",Sold 06/03/2022,$1.80M,4,5
"2330 Roswell Ave APT F, Charlotte, NC 28207",982,Sold 06/03/2022,"$425,000",2,2
"2615 Selwyn Ave APT 101, Charlotte, NC 28209","1,298",Sold 06/03/2022,"$500,000",2,2
"353 Ridgewood Ave, Charlotte, NC 28209","3,852",Sold 06/02/2022,$2.15M,5,3
"2712 Selwyn Ave, Charlotte, NC 28209","3,723",Sold 06/02/2022,$2.10M,4,4
"1024 Queens Rd, Charlotte, NC 28207","4,134",Sold 06/01/2022,$1.27M,4,4
"1333 Queens Rd #E3, Charlotte, NC 28207","2,674",Sold 06/01/2022,$1.44M,3,4
"2911 Westfield Rd, Charlotte, NC 28209",740,Sold 05/31/2022,"$399,000",2,1
"2410 Roswell Ave UNIT 303, Charlotte, NC 28209","2,155",Sold 05/27/2022,$1.25M,3,2
"1837 Shoreham Dr, Charlotte, NC 28211","6,223",Sold 05/26/2022,$3.80M,6,8
"1333 Queens Rd #A4, Charlotte, NC 28207","2,496",Sold 05/25/2022,$1.32M,3,4
"2112 Selwyn Ave, Charlotte, NC 28207","4,000",Sold 05/23/2022,$1.88M,5,4
"1300 Queens Rd UNIT 305, Charlotte, NC 28207","1,124",Sold 05/19/2022,"$325,000",2,2
"3004 Hanson Dr, Charlotte, NC 28207","4,070",Sold 05/19/2022,$1.54M,5,5
"2535 Roswell Ave, Charlotte, NC 28209","4,395",Sold 05/19/2022,$2.00M,4,5
"2810 Selwyn Ave UNIT 316, Charlotte, NC 28209","1,795",Sold 05/19/2022,"$500,000",2,3
"2840 Irby Dr, Charlotte, NC 28209","3,123",Sold 05/18/2022,$1.20M,3,4
"373 Hillside Ave, Charlotte, NC 28209","2,086",Sold 05/18/2022,$1.20M,3,2
"1904 Lynnwood Dr, Charlotte, NC 28209",726,Sold 05/17/2022,"$400,000",2,1
"2142 Norton Rd, Charlotte, NC 28207","2,501",Sold 05/16/2022,$1.68M,3,3
"233 Hillside Ave, Charlotte, NC 28209","3,550",Sold 05/16/2022,$1.80M,4,3.5
"239 Hillside Ave, Charlotte, NC 28209","2,323",Sold 05/16/2022,$1.45M,3,3
"2200 Providence Rd, Charlotte, NC 28211","2,211",Sold 05/16/2022,"$682,000",5,3
"2036 Radcliffe Ave, Charlotte, NC 28207","5,983",Sold 05/14/2022,$3.60M,5,6
"912 Queens Rd, Charlotte, NC 28207","4,313",Sold 05/13/2022,$2.19M,4,4
"2125 Sharon Rd, Charlotte, NC 28207","3,265",Sold 05/12/2022,$1.50M,4,3
"1810 Shoreham Dr, Charlotte, NC 28211","6,951",Sold 05/12/2022,$4.15M,5,6
"1941 Shoreham Dr, Charlotte, NC 28211","6,894",Sold 05/12/2022,$3.60M,6,8
"1134 S Kings Dr #25, Charlotte, NC 28207","2,076",Sold 05/11/2022,$1.00M,3,3.5
"1134 S Kings Dr, Charlotte, NC 28207","3,006",Sold 05/10/2022,$1.00M,3,4
"2023 Brandon Cres, Charlotte, NC 28211","5,350",Sold 05/03/2022,$2.10M,5,6
"2023 Brandon Cir, Charlotte, NC 28211","5,350",Sold 05/03/2022,$2.10M,6,6
"1728 Jameston Dr, Charlotte, NC 28209","5,646",Sold 04/29/2022,$3.60M,5,6
"2236 Malvern Rd, Charlotte, NC 28207","3,100",Sold 04/29/2022,$1.86M,4,3.5
"309 Plantation Pl, Charlotte, NC 28209","4,182",Sold 04/29/2022,$2.35M,4,4
"255 Queens Rd #255, Charlotte, NC 28204","1,586",Sold 04/29/2022,"$699,500",2,2
"1448 Maryland Ave, Charlotte, NC 28209","4,893",Sold 04/28/2022,$2.45M,4,4.5
"2128 Selwyn Ave, Charlotte, NC 28207","7,072",Sold 04/28/2022,$5.65M,6,9
"2632 Roswell Ave, Charlotte, NC 28209","3,391",Sold 04/27/2022,$1.95M,5,4
"2535 Portland Ave, Charlotte, NC 28207","4,387",Sold 04/27/2022,$2.61M,5,5
"2000 Forest Dr E, Charlotte, NC 28211","2,050",Sold 04/26/2022,"$850,000",3,3
"237 Queens Rd, Charlotte, NC 28204","1,414",Sold 04/26/2022,"$525,000",2,2
"237 Queens Rd #237, Charlotte, NC 28204","1,450",Sold 04/26/2022,"$525,000",2,2
"1300 Queens Rd UNIT 316, Charlotte, NC 28207","1,298",Sold 04/25/2022,"$300,000",2,2
"1036 Queens Rd, Charlotte, NC 28207","5,407",Sold 04/25/2022,$4.30M,5,6
"2700 Normandy Rd, Charlotte, NC 28209","3,788",Sold 04/25/2022,$1.70M,4,6
"372 Hillside Ave, Charlotte, NC 28209","3,956",Open: Sun. 1-3pm,$1.70M,4,4
"1425 Myers Park Dr, Charlotte, NC 28207","5,364",Sold 04/22/2022,$1.53M,4,3.5
"2222 Selwyn Ave APT 402, Charlotte, NC 28207","1,518",Sold 04/19/2022,"$375,000",3,2
"2921 Westfield Rd, Charlotte, NC 28209",--,Sold 04/13/2022,"$925,000",3,2
"2328 Sharon Rd, Charlotte, NC 28207","1,914",Sold 04/12/2022,"$740,000",3,3
"2445 Selwyn Ave APT 104, Charlotte, NC 28209","2,500",Sold 04/12/2022,"$625,000",2,3
"2221 Ferncliff Rd, Charlotte, NC 28211","2,982",Sold 04/12/2022,$1.20M,4,2.5
"2810 Selwyn Ave UNIT 408, Charlotte, NC 28209",746,Sold 04/11/2022,"$381,000",1,1
"1546 Providence Rd, Charlotte, NC 28207","3,000",Sold 04/08/2022,$1.25M,5,4
"2240 Roswell Ave APT 5, Charlotte, NC 28207","1,079",Sold 04/08/2022,"$310,000",2,1
"2026 S Wendover Rd, Charlotte, NC 28211","3,896",Sold 04/08/2022,$1.24M,5,4
"230 Providence Rd, Charlotte, NC 28207",883,Sold 04/07/2022,"$275,000",2,1
"2008 Sherwood Ave, Charlotte, NC 28207","4,400",Sold 04/05/2022,$2.45M,4,5
"2131 Dartmouth Pl APT A, Charlotte, NC 28207","1,190",Sold 04/05/2022,"$283,500",2,1
"2925 Westfield Rd, Charlotte, NC 28209","2,459",Sold 04/05/2022,$1.15M,3,3
"2315 Selwyn Ave APT C, Charlotte, NC 28207","1,282",Sold 04/01/2022,"$630,000",2,2
"2321 Selwyn Ave, Charlotte, NC 28207","2,869",Sold 04/01/2022,$2.18M,3,4
"2143 Sherwood Ave, Charlotte, NC 28207","2,433",Sold 03/31/2022,$1.20M,3,3
"3029 Hanson Dr, Charlotte, NC 28207","4,935",Sold 03/31/2022,$1.50M,5,5
"1323 Queens Rd UNIT 409, Charlotte, NC 28207","1,100",Sold 03/31/2022,"$287,500",2,2
"2343 Roswell Ave APT 4D, Charlotte, NC 28207","4,536",Sold 03/31/2022,$2.43M,3,4
"1300 Queens Rd UNIT 203, Charlotte, NC 28207",974,Sold 03/30/2022,"$243,000",2,1.5
"523 Queens Rd, Charlotte, NC 28207","3,163",Sold 03/30/2022,"$931,250",4,4
"2608 Roswell Ave, Charlotte, NC 28209","3,457",Sold 03/30/2022,$1.97M,5,5
"2111 Ferncliff Rd, Charlotte, NC 28211","3,483",Sold 03/25/2022,$1.41M,4,4
"1333 Queens Rd UNIT B3, Charlotte, NC 28207","2,605",Sold 03/25/2022,$1.35M,3,4
"2120 Bucknell Ave, Charlotte, NC 28207","3,965",Sold 03/24/2022,$1.67M,4,4
"2445 Selwyn Ave APT 503, Charlotte, NC 28209","5,242",Sold 03/22/2022,$1.80M,3,5
"2330 Roswell Ave APT A, Charlotte, NC 28207","1,004",Sold 03/22/2022,"$375,000",2,2
"1653 Sterling Rd, Charlotte, NC 28209","2,064",Sold 03/21/2022,$1.28M,3,4
"1809 Jameston Dr, Charlotte, NC 28209",732,Sold 03/18/2022,"$330,000",2,1
"2930 Chelsea Dr, Charlotte, NC 28209","1,483",Sold 03/18/2022,"$790,000",2,2
"1333 Queens Rd #C1, Charlotte, NC 28207","2,455",Sold 03/18/2022,$1.10M,3,3
"325 Hermitage Rd, Charlotte, NC 28207","8,500",Sold 03/15/2022,$4.83M,6,7
"1910 S Wendover Rd, Charlotte, NC 28211","2,551",Sold 03/14/2022,"$850,000",3,3
"1333 Queens Rd #E2, Charlotte, NC 28207","2,674",Sold 03/14/2022,$1.30M,3,4
"2131 Rolston Dr, Charlotte, NC 28207","5,418",Sold 03/11/2022,$1.49M,4,6
"2071 Hopedale Ave, Charlotte, NC 28207","5,022",Sold 03/09/2022,$1.93M,4,6
"2503 Roswell Ave UNIT 501, Charlotte, NC 28209","1,004",Sold 03/08/2022,"$270,000",2,2
"1937 Brandon Cres, Charlotte, NC 28211","3,268",Sold 03/08/2022,$1.25M,4,3
"1937 Brandon Cir, Charlotte, NC 28211","3,247",Sold 03/08/2022,$1.25M,5,3
"3027 Westfield Rd, Charlotte, NC 28209","4,173",Sold 03/07/2022,$1.73M,4,4
"2000 Sharon Ave, Charlotte, NC 28211","4,623",Sold 03/07/2022,$2.18M,5,5
"3027 Westfield Rd, Charlotte, NC 28209","4,951",Sold 03/07/2022,$1.73M,5,6
"1122 S Kings Dr, Charlotte, NC 28207","3,726",Sold 03/04/2022,$1.20M,3,5
"1630 Brandon Rd, Charlotte, NC 28207","7,928",Sold 03/03/2022,$4.40M,6,8
"3272 Foxcroft Rd, Charlotte, NC 28211","3,071",Sold 03/01/2022,$1.00M,4,4
"3219 Foxcroft Rd, Charlotte, NC 28211","4,220",Sold 03/01/2022,$1.87M,5,5
"529 Queens Rd, Charlotte, NC 28207","3,982",Sold 02/28/2022,$1.16M,4,6
"364 Tranquil Ave, Charlotte, NC 28209","3,192",Sold 02/24/2022,$1.35M,4,3
"2326 Ferncliff Rd, Charlotte, NC 28211","4,271",Sold 02/23/2022,$1.55M,4,3
"1359 S Kings Dr, Charlotte, NC 28207","2,898",Sold 02/22/2022,$1.40M,4,4
"2503 Roswell Ave UNIT 104, Charlotte, NC 28209",675,Sold 02/22/2022,"$190,000",1,1
"2503 Roswell Ave UNIT 301, Charlotte, NC 28209","1,004",Sold 02/18/2022,"$205,000",2,2
"243 Queens Rd, Charlotte, NC 28204","1,370",Sold 02/18/2022,"$555,000",2,2
"243 Queens Rd UNIT 243, Charlotte, NC 28204","1,404",Sold 02/18/2022,"$555,000",2,2
"2719 Selwyn Ave APT 5, Charlotte, NC 28209","1,048",Sold 02/17/2022,"$320,000",2,2
"2715 Selwyn Ave APT 28, Charlotte, NC 28209","1,038",Sold 02/17/2022,"$339,250",2,2
"1637 Sterling Rd, Charlotte, NC 28209","1,868",Sold 02/16/2022,$1.08M,2,2
"2027 Princeton Ave, Charlotte, NC 28207","6,355",Sold 02/15/2022,$3.20M,6,8
"2719 Selwyn Ave APT 9, Charlotte, NC 28209","1,036",Sold 02/15/2022,"$350,000",2,2
"2210 Westminster Pl, Charlotte, NC 28207","3,962",Sold 02/14/2022,$1.18M,6,3
"2324 Sharon Rd, Charlotte, NC 28207","2,635",Sold 02/10/2022,$1.18M,4,3
"2501 Roswell Ave UNIT 107, Charlotte, NC 28209",825,Sold 02/10/2022,"$268,000",2,1
"2714 Picardy Pl, Charlotte, NC 28209","1,232",Sold 02/10/2022,"$775,000",3,1
"2810 Selwyn Ave UNIT 124, Charlotte, NC 28209",593,Sold 02/10/2022,"$257,500",1,1
"2217 Sanford Ln, Charlotte, NC 28211","5,338",Sold 02/08/2022,$2.66M,6,6
"1431 Queens Rd, Charlotte, NC 28207","3,180",Sold 02/04/2022,$1.73M,3,4
"2141 Dartmouth Pl, Charlotte, NC 28207","1,112",Sold 02/04/2022,"$266,000",2,1
"1500 Queens Rd #203, Charlotte, NC 28207","2,141",Sold 02/03/2022,$1.25M,3,3
"1129 Granville Rd, Charlotte, NC 28207","4,615",Sold 02/01/2022,$3.00M,5,5.5
"1323 Queens Rd UNIT 305, Charlotte, NC 28207","1,062",Sold 02/01/2022,"$225,000",2,2
"2234 Sharon Rd, Charlotte, NC 28207","1,828",Sold 01/31/2022,"$785,000",3,3
"2316 Westminster Pl, Charlotte, NC 28207","3,333",Sold 01/27/2022,$1.40M,5,4
"3301 Sharon Rd, Charlotte, NC 28211","2,155",Sold 01/24/2022,$1.38M,3,2
"1547 Stanford Pl, Charlotte, NC 28207","2,370",Sold 01/20/2022,$1.25M,4,2
"2503 Roswell Ave UNIT 204, Charlotte, NC 28209",648,Sold 01/20/2022,"$145,000",1,1
"121 Hillside Ave, Charlotte, NC 28209","2,601",Sold 01/20/2022,$1.40M,4,3
"2139 Dartmouth Pl #A, Charlotte, NC 28207","1,076",Sold 01/19/2022,"$304,700",2,1
"1424 Maryland Ave, Charlotte, NC 28209","4,118",Sold 01/14/2022,$1.55M,4,4
"2146 Brookwood Rd #2, Charlotte, NC 28211","5,372",Sold 01/12/2022,$2.00M,5,6
"2146 Brookwood Rd, Charlotte, NC 28211","5,400",Sold 01/12/2022,$2.00M,5,6
"1530 Queens Rd APT 1001, Charlotte, NC 28207","1,459",Sold 01/10/2022,"$450,000",2,2
"2422 Ferncliff Rd, Charlotte, NC 28211","4,836",Sold 01/10/2022,$2.07M,5,6
"2503 Roswell Ave UNIT 508, Charlotte, NC 28209","1,626",Sold 01/06/2022,"$331,000",2,2
"2705 Tanglewood Ln, Charlotte, NC 28211","4,227",Sold 01/05/2022,$1.74M,5,5
"2215 Ferncliff Rd, Charlotte, NC 28211","2,532",Sold 01/04/2022,$1.23M,3,3
"2002 Lynnwood Dr, Charlotte, NC 28209","3,328",Sold 12/30/2021,"$338,500",2,1
"2010 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,"$338,500",2,1
"2014 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,"$338,500",2,1
"2018 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,$1.35M,2,1
"2022 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,"$338,500",2,1
"2026 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,$1.35M,2,1
"2030 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,"$338,500",2,1
"2042 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/30/2021,"$338,500",2,1
"2050 Lynnwood Dr, Charlotte, NC 28209",900,Sold 12/30/2021,"$338,500",2,2
"2070 Lynnwood Dr, Charlotte, NC 28209",900,Sold 12/30/2021,"$338,500",2,2
"1434 Queens Rd, Charlotte, NC 28209","4,165",Sold 12/29/2021,"$780,000",4,3
"1122 Ardsley Rd, Charlotte, NC 28207","4,392",Sold 12/29/2021,$1.39M,5,6
"2133 Dartmouth Pl, Charlotte, NC 28207","1,053",Sold 12/29/2021,"$322,000",2,1
"2220 Roswell Ave APT D, Charlotte, NC 28207","1,057",Sold 12/29/2021,"$328,500",2,2
"2725 Picardy Pl, Charlotte, NC 28209","6,254",Sold 12/29/2021,$3.70M,5,5
"2210 Roswell Ave APT 301, Charlotte, NC 28207","2,416",Sold 12/29/2021,"$950,000",3,3
"816 Harvard Pl, Charlotte, NC 28207","4,216",Sold 12/29/2021,$2.07M,4,4
"2810 Wintergreen Dr, Charlotte, NC 28211","3,807",Sold 12/28/2021,$1.95M,4,4
"626 Queens Rd APT 203, Charlotte, NC 28207","1,913",Sold 12/28/2021,"$640,000",2,3
"2332 Providence Rd, Charlotte, NC 28211","4,405",Sold 12/23/2021,$1.30M,4,4
"2029 Beverly Dr, Charlotte, NC 28207","3,940",Sold 12/22/2021,$2.00M,4,4
"2229 Beverly Dr, Charlotte, NC 28207","2,879",Sold 12/22/2021,$1.60M,4,3
"1976 Lynnwood Dr, Charlotte, NC 28209",768,Sold 12/22/2021,"$126,500",1,1
"17107 Dogwood Ln #53, Charlotte, NC 28207","3,050",Sold 12/21/2021,"$472,185",5,3
"2121 Forest Dr #2, Charlotte, NC 28211","4,385",Sold 12/20/2021,$1.60M,4,4
"2121 Forest Dr, Charlotte, NC 28211","4,408",Sold 12/20/2021,$1.60M,5,5
"1811 Jameston Dr, Charlotte, NC 28209",768,Sold 12/17/2021,"$273,200",2,1
"1300 Queens Rd UNIT 315, Charlotte, NC 28207","1,286",Sold 12/17/2021,"$330,000",3,2
"605 Hermitage Ct, Charlotte, NC 28207","3,580",Sold 12/17/2021,"$750,000",3,3
"1353 S Kings Dr #9, Charlotte, NC 28207","2,899",Sold 12/17/2021,$1.39M,4,4
"1333 Queens Rd #B4, Charlotte, NC 28207","2,605",Sold 12/17/2021,$1.33M,3,4
"17015 Dogwood Creek Ln, Charlotte, NC 28278","2,598",Sold 12/16/2021,"$451,500",5,2.5
"17015 Dogwood Ln #55, Charlotte, NC 28207","2,622",Sold 12/16/2021,"$451,301",5,3
"2826 Briarcliff Pl, Charlotte, NC 28207","6,047",Sold 12/15/2021,$1.75M,6,7
"834 Ardsley Rd, Charlotte, NC 28207","5,804",Sold 12/15/2021,$3.20M,4,4
"17103 Dogwood Ln #54, Charlotte, NC 28207","3,305",Sold 12/13/2021,"$465,000",5,3
"2222 Selwyn Ave APT 202, Charlotte, NC 28207","1,574",Sold 12/09/2021,"$340,000",3,2
"1423 Queens Rd, Charlotte, NC 28207","2,955",Sold 12/07/2021,$1.45M,4,3
"2832 Irby Dr, Charlotte, NC 28209","3,034",Sold 12/06/2021,$1.28M,4,5
"1960 Lynnwood Dr, Charlotte, NC 28209",728,Sold 12/03/2021,"$299,000",2,1
"2501 Roswell Ave UNIT 102, Charlotte, NC 28209",840,Sold 12/02/2021,"$265,000",2,2
"2521 Croydon Rd, Charlotte, NC 28209","7,236",Sold 12/01/2021,$2.68M,5,7
"1960 Ferncliff Rd, Charlotte, NC 28211","2,728",Sold 11/29/2021,$3.50M,6,3
"1945 Maryland Ave, Charlotte, NC 28209","4,036",Sold 11/23/2021,$1.95M,5,5
"2722 Briarcliff Pl, Charlotte, NC 28207","3,570",Sold 11/23/2021,"$815,000",4,3
"607 Hermitage Ct, Charlotte, NC 28207","4,436",Sold 11/22/2021,$1.40M,4,4
"1912 Lynnwood Dr, Charlotte, NC 28209",768,Sold 11/22/2021,"$280,000",1,1
"129 Ridgewood Ave #A, Charlotte, NC 28209","3,372",Sold 11/19/2021,$1.10M,3,3.5
"1128 S Kings Dr UNIT 23, Charlotte, NC 28203","3,303",Sold 11/19/2021,"$890,000",3,3.5
"1128 S Kings Dr, Charlotte, NC 28207","3,270",Sold 11/19/2021,"$890,000",3,4
"1355 S Kings Dr #9, Charlotte, NC 28207","3,182",Sold 11/19/2021,$1.52M,4,4
"1971 Ferncliff Rd, Charlotte, NC 28211","3,438",Sold 11/18/2021,$1.08M,5,3
"1158 S Kings Dr #33, Charlotte, NC 28207","2,984",Sold 11/18/2021,$1.18M,4,4
"129 Ridgewood Ave, Charlotte, NC 28209","3,490",Sold 11/18/2021,$1.10M,3,4
"1995 Ferncliff Rd, Charlotte, NC 28211","2,116",Sold 11/17/2021,"$900,000",3,2.5
"2220 Selwyn Ave, Charlotte, NC 28207","2,878",Sold 11/16/2021,"$955,000",4,5
"1968 Lynnwood Dr, Charlotte, NC 28209",740,Sold 11/16/2021,"$290,000",2,1
"17002 Dogwood Ln #36, Charlotte, NC 28207","3,327",Sold 11/16/2021,"$471,548",5,4
"200 Hermitage Rd, Charlotte, NC 28207","4,896",Sold 11/15/2021,$2.97M,4,5
"2445 Selwyn Ave APT 203, Charlotte, NC 28209","2,764",Sold 11/15/2021,"$555,000",2,3
"2834 Irby Dr, Charlotte, NC 28209","3,034",Sold 11/10/2021,$1.25M,4,5
"930 Ardsley Rd #B4, Charlotte, NC 28207","1,005",Sold 11/08/2021,"$325,000",2,1
"2622 Chelsea Dr, Charlotte, NC 28209","3,992",Sold 11/08/2021,$1.50M,3,4
"2622 Chelsea Dr #B, Charlotte, NC 28209","3,992",Sold 11/08/2021,$1.50M,3,4
"2426 Ferncliff Rd, Charlotte, NC 28211","4,638",Sold 11/05/2021,$1.90M,4,5
"2614 Roswell Ave, Charlotte, NC 28209","2,830",Sold 11/04/2021,$1.55M,4,4
"2301 Sanford Ln, Charlotte, NC 28211","3,829",Sold 11/02/2021,$1.78M,4,4
"2719 Selwyn Ave APT 24, Charlotte, NC 28209","1,062",Sold 11/01/2021,"$323,000",2,2
"2134 Sharon Ave, Charlotte, NC 28211","5,560",Sold 10/31/2021,$1.89M,5,6
"1838 Queens Rd W, Charlotte, NC 28207","3,600",Sold 10/29/2021,$1.61M,4,2.5
"2240 Roswell Ave APT 4, Charlotte, NC 28207","1,000",Sold 10/29/2021,"$301,000",2,1
"1530 Queens Rd, Charlotte, NC 28207","1,541",Sold 10/29/2021,"$315,000",2,2
"2810 Selwyn Ave UNIT 420, Charlotte, NC 28209",812,Sold 10/28/2021,"$325,000",1,1
"1919 Pinewood Cres, Charlotte, NC 28211","8,520",Sold 10/27/2021,$2.65M,6,8
"2410 Roswell Ave UNIT 203, Charlotte, NC 28209","2,131",Sold 10/27/2021,$1.03M,2,2
"1919 Pinewood Cir, Charlotte, NC 28211","8,520",Sold 10/27/2021,$2.65M,6,8
"2817 Irby Dr, Charlotte, NC 28209","1,889",Sold 10/25/2021,"$600,000",4,2
"1530 Queens Rd APT 501, Charlotte, NC 28207","1,541",Sold 10/22/2021,"$315,000",2,2
"1964 Lynnwood Dr, Charlotte, NC 28209",768,Sold 10/21/2021,"$245,000",2,1
"2038 Beverly Dr, Charlotte, NC 28207","3,139",Sold 10/20/2021,$1.63M,4,3
"1125 S Kings Dr #10, Charlotte, NC 28207","3,478",Sold 10/15/2021,$1.09M,3,4
"603 Queens Rd APT A, Charlotte, NC 28207",856,Sold 10/14/2021,"$307,000",2,2
"2139 Rolston Dr, Charlotte, NC 28207","2,869",Sold 10/12/2021,$1.12M,3,4
"1700 Brandon Rd, Charlotte, NC 28207","5,833",Sold 10/12/2021,$2.30M,6,6
"2719 Selwyn Ave APT 14, Charlotte, NC 28209","1,282",Sold 10/12/2021,"$361,000",3,2
"1300 Queens Rd UNIT 414, Charlotte, NC 28207","1,003",Sold 10/08/2021,"$235,000",2,2
"2310 Roswell Ave APT H, Charlotte, NC 28207","1,120",Sold 10/08/2021,"$405,000",2,2
"322 Brandywine Rd, Charlotte, NC 28209",--,Sold 10/08/2021,"$280,000",--,--
"2310 Roswell Ave, Charlotte, NC 28207","1,120",Sold 10/08/2021,"$405,000",2,2
"2503 Roswell Ave UNIT 208, Charlotte, NC 28209","1,004",Sold 10/07/2021,"$249,900",2,2
"2845 Hillsdale Ave, Charlotte, NC 28209","1,629",Sold 10/06/2021,"$774,000",2,2
"2700 Bucknell Ave, Charlotte, NC 28207","3,126",Sold 10/01/2021,$1.13M,4,3
"2222 Beverly Dr, Charlotte, NC 28207","5,278",Sold 09/30/2021,$2.43M,5,5
"2330 Roswell Ave APT C, Charlotte, NC 28207","1,000",Sold 09/30/2021,"$355,000",2,2
"3025 Sharon Rd, Charlotte, NC 28211","3,669",Sold 09/30/2021,"$850,000",4,4
"2810 Selwyn Ave UNIT 406, Charlotte, NC 28209",898,Sold 09/30/2021,"$343,000",1,1
"2746 Hampton Ave, Charlotte, NC 28207","3,971",Sold 09/29/2021,$1.37M,4,3
"212 Tranquil Ave, Charlotte, NC 28209","4,095",Sold 09/29/2021,$1.77M,5,4
"2110 Sharon Ave, Charlotte, NC 28211","5,578",Sold 09/28/2021,$1.80M,5,6
"2810 Selwyn Ave UNIT 311, Charlotte, NC 28209",621,Sold 09/27/2021,"$290,000",--,1
"301 Queens Rd APT 202, Charlotte, NC 28204",890,Sold 09/24/2021,"$280,000",2,2
"1200 S Kings Dr, Charlotte, NC 28203","4,491",Sold 09/23/2021,$1.89M,4,5
"2105 Hopedale Ave, Charlotte, NC 28207",601,Sold 09/23/2021,"$240,000",1,1
"2100 Providence Rd, Charlotte, NC 28211","3,059",Sold 09/20/2021,"$800,000",5,2.5
"1909 Queens Rd, Charlotte, NC 28207","1,668",Sold 09/17/2021,$1.28M,2,2
"2903 Hampton Ave, Charlotte, NC 28207","2,975",Sold 09/17/2021,$1.36M,4,4
"1918 Maryland Ave, Charlotte, NC 28209","3,349",Sold 09/16/2021,"$460,500",5,4
"2040 Hastings Dr, Charlotte, NC 28207","3,349",Sold 09/15/2021,$1.85M,3,4
"1700 Queens Rd, Charlotte, NC 28207","6,219",Sold 09/15/2021,$2.10M,4,5
"2038 Dartmouth Pl, Charlotte, NC 28207","2,405",Sold 09/15/2021,"$900,000",4,3
"1323 Queens Rd UNIT 222, Charlotte, NC 28207","1,128",Sold 09/15/2021,"$167,500",2,2
"2025 Queens Rd W, Charlotte, NC 28207","4,060",Sold 09/15/2021,$1.83M,4,5
"2817 Hillsdale Ave, Charlotte, NC 28209","1,389",Sold 09/14/2021,"$675,000",3,1
"2221 Winding Wood Ln, Charlotte, NC 28209",--,Sold 09/14/2021,$1.75M,--,--
"2017 Princeton Ave, Charlotte, NC 28207","7,446",Sold 09/10/2021,$3.13M,5,8
"307 Ridgewood Ave, Charlotte, NC 28209","4,049",Sold 09/10/2021,$1.58M,4,4
"2034 Hopedale Ave, Charlotte, NC 28207","4,077",Sold 09/10/2021,$1.10M,4,5
"216 Hermitage Rd, Charlotte, NC 28207",--,Sold 09/09/2021,$1.50M,--,--
"2038 Nolen Park Ln, Charlotte, NC 28209","3,226",Sold 09/08/2021,$1.33M,3,4
"2108 Princeton Ave, Charlotte, NC 28207","1,486",Sold 09/07/2021,$1.13M,3,2
"2810 Selwyn Ave, Charlotte, NC 28209",768,Sold 09/03/2021,$32.7M,1,1
"1837 Jameston Dr, Charlotte, NC 28209",721,Sold 09/01/2021,"$266,750",2,1
"2618 Chilton Pl, Charlotte, NC 28207","3,691",Sold 09/01/2021,$1.35M,5,5
"2810 Selwyn Ave UNIT 104, Charlotte, NC 28209",572,Sold 09/01/2021,"$265,000",1,1
"11224 Harris Rd, Charlotte, NC 28211","1,036",Sold 08/31/2021,"$170,000",3,2
"2319 Selwyn Ave #0, Charlotte, NC 28207","2,936",Sold 08/31/2021,$2.20M,3,4
"2810 Selwyn Ave UNIT 321, Charlotte, NC 28209",586,Sold 08/30/2021,"$240,000",1,1
"2033 Nolen Park Ln, Charlotte, NC 28209","3,140",Sold 08/27/2021,$1.09M,4,3
